SKU,Attr01,Attr02,Attr03,Attr04,Attr05,Attr06,Attr07,Attr08,Attr09,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49
SKU000316,XL,WarehouseA,LowStock,Supplier2,247,Large,WarehouseC,InStock,Supplier3,58,XL,WarehouseC,LowStock,Supplier1,330,Small,WarehouseC,InStock,Supplier2,306,Medium,WarehouseC,InStock,Supplier3,190,Large,WarehouseA,OutOfStock,Supplier3,156,Medium,WarehouseB,LowStock,Supplier2,375,Large,WarehouseA,InStock,Supplier3,333,Large,WarehouseA,LowStock,Supplier4,453,XL,WarehouseB,LowStock,Supplier2
SKU000317,Medium,WarehouseB,LowStock,Supplier4,461,XL,WarehouseA,LowStock,Supplier2,488,Small,WarehouseA,InStock,Supplier1,460,Small,WarehouseC,InStock,Supplier2,428,Small,WarehouseB,LowStock,Supplier3,199,XL,WarehouseA,LowStock,Supplier3,478,XL,WarehouseC,LowStock,Supplier4,343,XL,WarehouseB,InStock,Supplier2,235,Small,WarehouseA,InStock,Supplier1,419,Medium,WarehouseC,InStock,Supplier1
SKU000318,Medium,WarehouseB,LowStock,Supplier3,96,XL,WarehouseB,LowStock,Supplier1,42,Medium,WarehouseC,OutOfStock,Supplier4,407,Large,WarehouseB,InStock,Supplier4,236,Medium,WarehouseB,InStock,Supplier2,119,XL,WarehouseC,OutOfStock,Supplier4,26,Large,WarehouseA,InStock,Supplier4,247,Small,WarehouseC,LowStock,Supplier3,47,XL,WarehouseC,InStock,Supplier3,314,Medium,WarehouseB,OutOfStock,Supplier2
SKU000319,Large,WarehouseC,InStock,Supplier3,469,Small,WarehouseB,LowStock,Supplier1,239,Small,WarehouseB,InStock,Supplier1,372,XL,WarehouseB,InStock,Supplier2,234,Large,WarehouseB,LowStock,Supplier2,257,XL,WarehouseB,LowStock,Supplier1,295,Large,WarehouseC,InStock,Supplier1,11,XL,WarehouseC,LowStock,Supplier4,465,Medium,WarehouseA,InStock,Supplier3,385,Large,WarehouseA,LowStock,Supplier1
SKU000320,Large,WarehouseB,InStock,Supplier3,178,Small,WarehouseA,LowStock,Supplier4,140,Medium,WarehouseC,OutOfStock,Supplier1,88,Small,WarehouseB,LowStock,Supplier2,10,Small,WarehouseA,LowStock,Supplier4,150,Large,WarehouseA,InStock,Supplier3,165,XL,WarehouseA,LowStock,Supplier4,298,XL,WarehouseB,OutOfStock,Supplier2,477,XL,WarehouseB,LowStock,Supplier2,362,XL,WarehouseC,OutOfStock,Supplier1
SKU000321,Large,WarehouseA,LowStock,Supplier3,87,Small,WarehouseA,LowStock,Supplier2,101,Large,WarehouseB,InStock,Supplier4,129,Large,WarehouseC,InStock,Supplier4,492,Large,WarehouseC,LowStock,Supplier1,252,XL,WarehouseB,InStock,Supplier3,274,XL,WarehouseC,OutOfStock,Supplier3,446,Medium,WarehouseB,LowStock,Supplier2,97,Small,WarehouseC,LowStock,Supplier3,455,Medium,WarehouseA,LowStock,Supplier3
SKU000322,Large,WarehouseB,LowStock,Supplier2,447,XL,WarehouseB,OutOfStock,Supplier1,382,XL,WarehouseB,LowStock,Supplier1,168,Medium,WarehouseB,OutOfStock,Supplier3,139,Large,WarehouseB,LowStock,Supplier3,320,Large,WarehouseB,OutOfStock,Supplier3,468,XL,WarehouseC,LowStock,Supplier3,397,Medium,WarehouseB,LowStock,Supplier2,491,Medium,WarehouseA,LowStock,Supplier4,165,Medium,WarehouseA,InStock,Supplier2
SKU000323,Medium,WarehouseB,OutOfStock,Supplier1,211,Large,WarehouseC,LowStock,Supplier3,172,Medium,WarehouseC,LowStock,Supplier4,21,Medium,WarehouseC,OutOfStock,Supplier4,47,Large,WarehouseA,InStock,Supplier1,356,XL,WarehouseC,InStock,Supplier1,62,Medium,WarehouseC,LowStock,Supplier4,451,Medium,WarehouseC,InStock,Supplier1,466,Large,WarehouseA,LowStock,Supplier3,152,Medium,WarehouseA,InStock,Supplier4
SKU000324,Medium,WarehouseC,OutOfStock,Supplier2,415,Small,WarehouseB,OutOfStock,Supplier3,304,Small,WarehouseA,OutOfStock,Supplier3,311,Small,WarehouseA,LowStock,Supplier2,73,XL,WarehouseB,OutOfStock,Supplier4,237,XL,WarehouseB,OutOfStock,Supplier3,288,Large,WarehouseA,OutOfStock,Supplier1,314,Medium,WarehouseB,OutOfStock,Supplier2,17,XL,WarehouseB,OutOfStock,Supplier1,162,XL,WarehouseC,LowStock,Supplier2
SKU000325,Large,WarehouseA,InStock,Supplier3,176,Medium,WarehouseA,InStock,Supplier1,416,Large,WarehouseC,LowStock,Supplier2,352,XL,WarehouseA,LowStock,Supplier1,212,Medium,WarehouseB,InStock,Supplier3,260,XL,WarehouseB,LowStock,Supplier4,200,XL,WarehouseC,InStock,Supplier3,57,Medium,WarehouseB,LowStock,Supplier3,140,XL,WarehouseB,OutOfStock,Supplier3,313,Large,WarehouseC,InStock,Supplier1
SKU000326,Large,WarehouseC,InStock,Supplier2,113,Medium,WarehouseC,OutOfStock,Supplier4,210,Medium,WarehouseB,InStock,Supplier4,28,Small,WarehouseB,InStock,Supplier4,425,Large,WarehouseB,OutOfStock,Supplier3,261,XL,WarehouseC,InStock,Supplier1,362,XL,WarehouseB,OutOfStock,Supplier4,380,Large,WarehouseB,OutOfStock,Supplier2,479,Large,WarehouseB,LowStock,Supplier3,48,XL,WarehouseA,OutOfStock,Supplier2
SKU000327,Small,WarehouseB,LowStock,Supplier2,343,XL,WarehouseB,OutOfStock,Supplier2,466,XL,WarehouseB,InStock,Supplier1,309,Medium,WarehouseC,OutOfStock,Supplier3,471,XL,WarehouseB,OutOfStock,Supplier4,69,Medium,WarehouseA,OutOfStock,Supplier1,26,XL,WarehouseC,InStock,Supplier2,165,XL,WarehouseB,InStock,Supplier2,258,XL,WarehouseC,InStock,Supplier1,254,Medium,WarehouseB,OutOfStock,Supplier1
SKU000328,Small,WarehouseC,LowStock,Supplier3,271,Large,WarehouseA,OutOfStock,Supplier3,290,Medium,WarehouseA,LowStock,Supplier4,375,Large,WarehouseC,InStock,Supplier3,250,Large,WarehouseB,InStock,Supplier1,404,Large,WarehouseC,LowStock,Supplier2,18,Large,WarehouseA,LowStock,Supplier3,470,XL,WarehouseA,OutOfStock,Supplier1,401,XL,WarehouseA,InStock,Supplier3,305,Small,WarehouseC,LowStock,Supplier4
SKU000329,Large,WarehouseC,InStock,Supplier3,429,Large,WarehouseC,InStock,Supplier4,408,Medium,WarehouseA,LowStock,Supplier1,374,Medium,WarehouseC,InStock,Supplier3,29,XL,WarehouseA,OutOfStock,Supplier4,2,XL,WarehouseB,InStock,Supplier3,300,Large,WarehouseB,LowStock,Supplier3,296,Medium,WarehouseB,LowStock,Supplier1,105,Medium,WarehouseB,OutOfStock,Supplier2,162,Large,WarehouseB,InStock,Supplier2
SKU000330,XL,WarehouseC,LowStock,Supplier3,352,Large,WarehouseA,LowStock,Supplier2,48,XL,WarehouseC,LowStock,Supplier3,195,XL,WarehouseB,LowStock,Supplier4,19,XL,WarehouseA,LowStock,Supplier4,216,XL,WarehouseA,InStock,Supplier1,390,XL,WarehouseC,LowStock,Supplier4,479,XL,WarehouseC,InStock,Supplier2,20,Small,WarehouseB,OutOfStock,Supplier4,55,XL,WarehouseA,OutOfStock,Supplier2
SKU000331,Medium,WarehouseB,LowStock,Supplier2,401,Medium,WarehouseA,OutOfStock,Supplier1,469,Large,WarehouseA,OutOfStock,Supplier2,392,Small,WarehouseB,OutOfStock,Supplier2,318,Small,WarehouseC,OutOfStock,Supplier4,461,Small,WarehouseC,LowStock,Supplier1,124,Large,WarehouseA,OutOfStock,Supplier2,183,Large,WarehouseA,InStock,Supplier3,250,Small,WarehouseA,InStock,Supplier2,286,XL,WarehouseA,LowStock,Supplier1
SKU000332,XL,WarehouseB,OutOfStock,Supplier4,30,XL,WarehouseA,OutOfStock,Supplier1,230,XL,WarehouseC,LowStock,Supplier1,95,Medium,WarehouseA,InStock,Supplier3,216,Medium,WarehouseA,InStock,Supplier1,51,Medium,WarehouseB,LowStock,Supplier4,272,XL,WarehouseB,LowStock,Supplier1,415,Small,WarehouseB,InStock,Supplier3,37,Medium,WarehouseB,InStock,Supplier3,259,Medium,WarehouseB,InStock,Supplier4
SKU000333,XL,WarehouseA,LowStock,Supplier3,123,XL,WarehouseC,InStock,Supplier4,322,XL,WarehouseC,LowStock,Supplier1,407,XL,WarehouseB,LowStock,Supplier4,83,Large,WarehouseA,LowStock,Supplier2,212,Small,WarehouseC,InStock,Supplier2,162,XL,WarehouseC,OutOfStock,Supplier2,256,XL,WarehouseC,InStock,Supplier4,78,Medium,WarehouseC,LowStock,Supplier1,164,Medium,WarehouseC,OutOfStock,Supplier3
SKU000334,Large,WarehouseC,InStock,Supplier1,85,XL,WarehouseA,OutOfStock,Supplier2,462,Large,WarehouseB,OutOfStock,Supplier1,328,Large,WarehouseA,LowStock,Supplier4,481,XL,WarehouseB,LowStock,Supplier4,124,Medium,WarehouseB,OutOfStock,Supplier3,55,Large,WarehouseA,LowStock,Supplier1,207,Medium,WarehouseB,OutOfStock,Supplier1,395,Large,WarehouseA,OutOfStock,Supplier3,495,Large,WarehouseB,OutOfStock,Supplier1
SKU000335,Large,WarehouseB,LowStock,Supplier4,356,Small,WarehouseA,OutOfStock,Supplier3,264,Medium,WarehouseB,OutOfStock,Supplier2,11,Medium,WarehouseB,LowStock,Supplier1,78,Medium,WarehouseA,LowStock,Supplier3,343,XL,WarehouseA,LowStock,Supplier4,480,Small,WarehouseC,InStock,Supplier4,438,XL,WarehouseA,LowStock,Supplier2,361,XL,WarehouseC,LowStock,Supplier4,35,Small,WarehouseC,OutOfStock,Supplier1
SKU000336,Large,WarehouseC,OutOfStock,Supplier3,107,Small,WarehouseB,OutOfStock,Supplier3,253,Large,WarehouseB,LowStock,Supplier2,455,Small,WarehouseA,LowStock,Supplier2,22,Medium,WarehouseA,InStock,Supplier1,163,Large,WarehouseC,OutOfStock,Supplier1,115,Large,WarehouseC,InStock,Supplier2,301,Small,WarehouseB,InStock,Supplier1,270,Large,WarehouseB,InStock,Supplier3,135,Large,WarehouseB,OutOfStock,Supplier4
SKU000337,XL,WarehouseC,OutOfStock,Supplier2,487,Large,WarehouseC,OutOfStock,Supplier4,302,Large,WarehouseC,InStock,Supplier3,417,XL,WarehouseA,OutOfStock,Supplier1,23,Large,WarehouseA,OutOfStock,Supplier1,467,Large,WarehouseC,InStock,Supplier1,324,XL,WarehouseA,LowStock,Supplier2,282,Medium,WarehouseB,InStock,Supplier1,458,Small,WarehouseA,LowStock,Supplier3,181,XL,WarehouseA,LowStock,Supplier2
SKU000338,Large,WarehouseB,LowStock,Supplier3,225,Small,WarehouseB,InStock,Supplier2,434,Large,WarehouseB,OutOfStock,Supplier1,262,Medium,WarehouseB,OutOfStock,Supplier1,361,Medium,WarehouseB,LowStock,Supplier3,413,Medium,WarehouseB,InStock,Supplier1,128,Small,WarehouseC,LowStock,Supplier2,352,Large,WarehouseC,LowStock,Supplier4,465,Medium,WarehouseC,OutOfStock,Supplier4,180,Small,WarehouseB,OutOfStock,Supplier2
SKU000339,Medium,WarehouseA,LowStock,Supplier3,73,Small,WarehouseC,OutOfStock,Supplier3,112,XL,WarehouseC,InStock,Supplier2,373,Large,WarehouseC,InStock,Supplier3,258,XL,WarehouseC,LowStock,Supplier1,229,Medium,WarehouseC,LowStock,Supplier1,16,Medium,WarehouseC,InStock,Supplier1,304,Medium,WarehouseA,InStock,Supplier4,155,XL,WarehouseA,OutOfStock,Supplier4,307,XL,WarehouseC,LowStock,Supplier2
SKU000340,Medium,WarehouseB,LowStock,Supplier1,318,XL,WarehouseA,InStock,Supplier4,62,Large,WarehouseA,InStock,Supplier3,186,Large,WarehouseC,OutOfStock,Supplier4,242,XL,WarehouseA,InStock,Supplier1,6,Medium,WarehouseB,OutOfStock,Supplier1,51,Small,WarehouseA,LowStock,Supplier1,228,Medium,WarehouseA,LowStock,Supplier3,54,Small,WarehouseC,InStock,Supplier4,375,Medium,WarehouseB,LowStock,Supplier1
SKU000341,Large,WarehouseA,OutOfStock,Supplier4,287,Medium,WarehouseB,OutOfStock,Supplier2,210,Medium,WarehouseB,LowStock,Supplier2,312,Large,WarehouseA,LowStock,Supplier4,32,Medium,WarehouseB,InStock,Supplier2,241,XL,WarehouseB,LowStock,Supplier3,409,XL,WarehouseA,OutOfStock,Supplier4,348,Medium,WarehouseA,OutOfStock,Supplier3,293,Medium,WarehouseA,InStock,Supplier1,22,Small,WarehouseB,OutOfStock,Supplier2
SKU000342,XL,WarehouseC,OutOfStock,Supplier3,106,Small,WarehouseC,InStock,Supplier4,485,Small,WarehouseA,InStock,Supplier4,424,XL,WarehouseA,InStock,Supplier4,58,XL,WarehouseC,InStock,Supplier1,297,XL,WarehouseB,LowStock,Supplier1,0,Small,WarehouseB,LowStock,Supplier1,296,Medium,WarehouseA,LowStock,Supplier2,131,XL,WarehouseC,OutOfStock,Supplier4,330,Medium,WarehouseA,OutOfStock,Supplier2
SKU000343,Large,WarehouseB,OutOfStock,Supplier4,161,XL,WarehouseA,OutOfStock,Supplier3,279,Medium,WarehouseB,OutOfStock,Supplier2,336,XL,WarehouseC,InStock,Supplier3,1,XL,WarehouseA,InStock,Supplier3,474,Large,WarehouseA,LowStock,Supplier1,449,Medium,WarehouseC,OutOfStock,Supplier3,488,Medium,WarehouseA,LowStock,Supplier1,123,Medium,WarehouseA,OutOfStock,Supplier4,19,Small,WarehouseA,OutOfStock,Supplier3
SKU000344,Medium,WarehouseA,OutOfStock,Supplier4,7,Medium,WarehouseA,LowStock,Supplier2,12,Large,WarehouseA,LowStock,Supplier4,118,Medium,WarehouseC,LowStock,Supplier1,22,Small,WarehouseC,OutOfStock,Supplier3,69,Large,WarehouseC,LowStock,Supplier2,99,Large,WarehouseB,LowStock,Supplier4,269,Medium,WarehouseB,LowStock,Supplier4,85,Medium,WarehouseC,LowStock,Supplier4,139,Small,WarehouseB,OutOfStock,Supplier2
SKU000345,Small,WarehouseC,LowStock,Supplier2,64,Large,WarehouseB,OutOfStock,Supplier2,126,Large,WarehouseA,LowStock,Supplier4,139,Large,WarehouseA,OutOfStock,Supplier3,117,Small,WarehouseA,OutOfStock,Supplier1,203,Medium,WarehouseC,OutOfStock,Supplier3,128,Large,WarehouseC,InStock,Supplier4,411,Medium,WarehouseB,InStock,Supplier2,395,Small,WarehouseB,OutOfStock,Supplier4,159,XL,WarehouseA,LowStock,Supplier2
SKU000346,XL,WarehouseA,LowStock,Supplier3,473,Medium,WarehouseA,OutOfStock,Supplier3,146,Medium,WarehouseC,InStock,Supplier2,122,Large,WarehouseB,OutOfStock,Supplier1,121,Medium,WarehouseB,InStock,Supplier1,30,Large,WarehouseB,OutOfStock,Supplier1,177,XL,WarehouseC,InStock,Supplier4,430,Small,WarehouseC,LowStock,Supplier4,238,Large,WarehouseA,OutOfStock,Supplier3,107,XL,WarehouseA,LowStock,Supplier4
SKU000347,XL,WarehouseA,LowStock,Supplier1,131,Medium,WarehouseC,LowStock,Supplier2,32,Small,WarehouseA,InStock,Supplier4,486,Small,WarehouseC,InStock,Supplier2,341,Medium,WarehouseA,InStock,Supplier4,243,Small,WarehouseA,InStock,Supplier3,437,XL,WarehouseC,InStock,Supplier4,130,XL,WarehouseC,OutOfStock,Supplier4,119,Large,WarehouseC,InStock,Supplier2,283,Large,WarehouseA,LowStock,Supplier3
SKU000348,XL,WarehouseA,InStock,Supplier4,60,Medium,WarehouseC,LowStock,Supplier2,213,Large,WarehouseC,LowStock,Supplier3,285,Small,WarehouseC,LowStock,Supplier3,106,XL,WarehouseB,LowStock,Supplier1,325,Small,WarehouseA,OutOfStock,Supplier1,315,Small,WarehouseB,OutOfStock,Supplier2,404,Medium,WarehouseA,OutOfStock,Supplier1,88,Medium,WarehouseB,InStock,Supplier2,452,Small,WarehouseB,InStock,Supplier4
SKU000349,Large,WarehouseA,OutOfStock,Supplier4,290,XL,WarehouseC,OutOfStock,Supplier4,303,Medium,WarehouseC,LowStock,Supplier2,29,Small,WarehouseC,OutOfStock,Supplier1,490,Medium,WarehouseA,InStock,Supplier2,232,XL,WarehouseC,LowStock,Supplier1,112,Medium,WarehouseC,InStock,Supplier4,194,Small,WarehouseA,InStock,Supplier2,453,Small,WarehouseA,LowStock,Supplier4,323,XL,WarehouseB,LowStock,Supplier3
SKU000350,Small,WarehouseB,InStock,Supplier4,190,Large,WarehouseC,OutOfStock,Supplier2,462,Small,WarehouseC,OutOfStock,Supplier3,101,Medium,WarehouseA,InStock,Supplier2,210,Large,WarehouseA,OutOfStock,Supplier3,101,XL,WarehouseB,OutOfStock,Supplier4,361,Medium,WarehouseA,OutOfStock,Supplier1,83,XL,WarehouseA,OutOfStock,Supplier3,303,Medium,WarehouseB,LowStock,Supplier3,117,Large,WarehouseC,LowStock,Supplier4
SKU000351,XL,WarehouseC,LowStock,Supplier1,20,Medium,WarehouseB,OutOfStock,Supplier1,264,XL,WarehouseC,InStock,Supplier1,126,Small,WarehouseC,OutOfStock,Supplier4,92,Medium,WarehouseB,LowStock,Supplier2,471,Medium,WarehouseA,LowStock,Supplier1,479,XL,WarehouseA,InStock,Supplier4,436,XL,WarehouseA,OutOfStock,Supplier4,490,Medium,WarehouseB,LowStock,Supplier3,260,Small,WarehouseC,InStock,Supplier4
SKU000352,Medium,WarehouseC,OutOfStock,Supplier3,493,Medium,WarehouseC,OutOfStock,Supplier3,228,Small,WarehouseA,InStock,Supplier1,415,Small,WarehouseB,OutOfStock,Supplier1,306,XL,WarehouseA,LowStock,Supplier3,83,Small,WarehouseC,OutOfStock,Supplier4,486,Small,WarehouseA,OutOfStock,Supplier2,47,Large,WarehouseB,OutOfStock,Supplier2,87,Large,WarehouseC,InStock,Supplier3,327,XL,WarehouseC,InStock,Supplier3
SKU000353,Medium,WarehouseB,OutOfStock,Supplier3,205,XL,WarehouseA,OutOfStock,Supplier3,256,Small,WarehouseC,LowStock,Supplier2,395,Large,WarehouseA,InStock,Supplier2,359,Small,WarehouseA,LowStock,Supplier1,129,Medium,WarehouseC,InStock,Supplier1,431,Medium,WarehouseC,OutOfStock,Supplier3,365,Small,WarehouseB,OutOfStock,Supplier2,32,Large,WarehouseC,InStock,Supplier1,121,XL,WarehouseC,InStock,Supplier1
SKU000354,Large,WarehouseC,InStock,Supplier2,41,Small,WarehouseC,LowStock,Supplier2,95,Large,WarehouseB,OutOfStock,Supplier2,198,Large,WarehouseC,OutOfStock,Supplier2,103,Large,WarehouseA,InStock,Supplier3,428,Large,WarehouseC,OutOfStock,Supplier2,405,Medium,WarehouseB,InStock,Supplier3,261,Small,WarehouseB,InStock,Supplier4,33,Large,WarehouseC,OutOfStock,Supplier4,490,Large,WarehouseB,LowStock,Supplier4
SKU000355,Large,WarehouseC,LowStock,Supplier4,58,Large,WarehouseC,LowStock,Supplier3,216,Large,WarehouseA,LowStock,Supplier1,348,Small,WarehouseA,InStock,Supplier4,193,Medium,WarehouseC,LowStock,Supplier4,48,XL,WarehouseA,InStock,Supplier1,54,Small,WarehouseB,InStock,Supplier1,453,Small,WarehouseB,InStock,Supplier2,362,Large,WarehouseC,OutOfStock,Supplier3,264,XL,WarehouseC,OutOfStock,Supplier4
SKU000356,Small,WarehouseC,OutOfStock,Supplier3,391,Large,WarehouseA,InStock,Supplier2,474,Medium,WarehouseB,LowStock,Supplier2,184,XL,WarehouseA,InStock,Supplier1,296,Large,WarehouseB,OutOfStock,Supplier1,34,Small,WarehouseC,LowStock,Supplier4,373,Medium,WarehouseA,InStock,Supplier2,218,Small,WarehouseB,OutOfStock,Supplier1,108,XL,WarehouseB,OutOfStock,Supplier4,332,Medium,WarehouseC,InStock,Supplier4
SKU000357,Small,WarehouseC,LowStock,Supplier4,256,Medium,WarehouseC,InStock,Supplier2,496,Medium,WarehouseB,OutOfStock,Supplier2,500,Small,WarehouseA,InStock,Supplier3,29,Small,WarehouseC,InStock,Supplier3,305,Large,WarehouseB,OutOfStock,Supplier2,18,Small,WarehouseB,InStock,Supplier2,370,Small,WarehouseA,LowStock,Supplier3,488,Medium,WarehouseC,LowStock,Supplier4,398,Large,WarehouseB,OutOfStock,Supplier3
SKU000358,Large,WarehouseC,InStock,Supplier1,301,XL,WarehouseA,OutOfStock,Supplier1,298,Large,WarehouseC,OutOfStock,Supplier3,9,Small,WarehouseA,LowStock,Supplier2,451,Medium,WarehouseB,OutOfStock,Supplier1,275,Small,WarehouseA,LowStock,Supplier4,33,Medium,WarehouseA,OutOfStock,Supplier1,209,Small,WarehouseA,InStock,Supplier1,179,Large,WarehouseA,InStock,Supplier4,54,Large,WarehouseB,InStock,Supplier1
SKU000359,Small,WarehouseC,LowStock,Supplier4,231,Medium,WarehouseA,InStock,Supplier3,432,Medium,WarehouseA,OutOfStock,Supplier2,193,XL,WarehouseA,OutOfStock,Supplier3,239,Large,WarehouseB,InStock,Supplier1,238,Large,WarehouseA,OutOfStock,Supplier3,477,Small,WarehouseC,LowStock,Supplier3,349,Medium,WarehouseA,OutOfStock,Supplier2,49,Small,WarehouseA,InStock,Supplier4,92,Small,WarehouseC,InStock,Supplier1
SKU000360,Small,WarehouseC,LowStock,Supplier1,68,XL,WarehouseB,InStock,Supplier1,35,Large,WarehouseC,OutOfStock,Supplier4,344,Medium,WarehouseC,LowStock,Supplier3,314,Small,WarehouseB,LowStock,Supplier4,476,XL,WarehouseB,OutOfStock,Supplier3,399,Large,WarehouseB,OutOfStock,Supplier3,404,Large,WarehouseC,InStock,Supplier3,415,XL,WarehouseA,LowStock,Supplier3,336,XL,WarehouseB,LowStock,Supplier3
SKU000361,Medium,WarehouseA,InStock,Supplier2,443,Medium,WarehouseC,OutOfStock,Supplier4,309,XL,WarehouseA,LowStock,Supplier2,392,Medium,WarehouseB,InStock,Supplier4,450,Large,WarehouseA,OutOfStock,Supplier4,125,Large,WarehouseB,InStock,Supplier4,485,Small,WarehouseB,InStock,Supplier3,74,Small,WarehouseC,OutOfStock,Supplier2,177,Medium,WarehouseC,LowStock,Supplier4,349,Large,WarehouseC,LowStock,Supplier4
SKU000362,Medium,WarehouseB,InStock,Supplier1,165,Medium,WarehouseA,OutOfStock,Supplier3,289,Large,WarehouseA,InStock,Supplier2,246,Small,WarehouseC,InStock,Supplier2,281,Large,WarehouseA,LowStock,Supplier3,255,Medium,WarehouseB,InStock,Supplier1,163,Small,WarehouseA,LowStock,Supplier3,252,Large,WarehouseB,LowStock,Supplier2,350,Medium,WarehouseA,OutOfStock,Supplier4,469,Large,WarehouseB,LowStock,Supplier1
SKU000363,Medium,WarehouseB,OutOfStock,Supplier4,301,Large,WarehouseC,InStock,Supplier3,276,Small,WarehouseA,OutOfStock,Supplier1,167,Small,WarehouseC,LowStock,Supplier4,341,Large,WarehouseB,InStock,Supplier3,479,Large,WarehouseB,InStock,Supplier3,447,XL,WarehouseC,InStock,Supplier3,57,Small,WarehouseC,OutOfStock,Supplier2,126,Medium,WarehouseA,OutOfStock,Supplier3,452,XL,WarehouseB,OutOfStock,Supplier4
SKU000364,Large,WarehouseB,OutOfStock,Supplier4,170,XL,WarehouseB,InStock,Supplier4,105,Small,WarehouseA,InStock,Supplier2,179,XL,WarehouseB,LowStock,Supplier2,135,Small,WarehouseC,InStock,Supplier4,59,Large,WarehouseA,OutOfStock,Supplier2,210,Medium,WarehouseB,LowStock,Supplier2,139,Small,WarehouseA,LowStock,Supplier2,9,XL,WarehouseA,OutOfStock,Supplier1,314,XL,WarehouseC,OutOfStock,Supplier1
SKU000365,Small,WarehouseA,InStock,Supplier3,347,XL,WarehouseA,InStock,Supplier2,453,XL,WarehouseC,OutOfStock,Supplier1,318,Medium,WarehouseC,OutOfStock,Supplier3,64,Small,WarehouseA,OutOfStock,Supplier1,88,Medium,WarehouseC,InStock,Supplier2,262,Medium,WarehouseC,InStock,Supplier4,21,Medium,WarehouseB,LowStock,Supplier3,451,Large,WarehouseB,InStock,Supplier2,33,Medium,WarehouseC,LowStock,Supplier1
SKU000366,Small,WarehouseC,InStock,Supplier3,294,Large,WarehouseC,OutOfStock,Supplier4,322,Small,WarehouseA,OutOfStock,Supplier3,486,Small,WarehouseB,InStock,Supplier4,80,Large,WarehouseB,LowStock,Supplier2,31,Medium,WarehouseC,OutOfStock,Supplier3,335,Large,WarehouseB,OutOfStock,Supplier4,492,Large,WarehouseA,LowStock,Supplier1,388,XL,WarehouseB,InStock,Supplier1,432,Large,WarehouseC,LowStock,Supplier1
SKU000367,Large,WarehouseA,InStock,Supplier3,168,Large,WarehouseC,InStock,Supplier1,295,XL,WarehouseC,InStock,Supplier4,288,Large,WarehouseC,OutOfStock,Supplier3,295,XL,WarehouseC,LowStock,Supplier2,199,XL,WarehouseA,InStock,Supplier4,162,XL,WarehouseA,InStock,Supplier4,113,Small,WarehouseA,InStock,Supplier2,395,Medium,WarehouseA,InStock,Supplier2,156,Medium,WarehouseC,LowStock,Supplier2
SKU000368,XL,WarehouseA,InStock,Supplier2,56,Large,WarehouseA,InStock,Supplier2,306,Small,WarehouseC,LowStock,Supplier2,195,Small,WarehouseC,InStock,Supplier2,36,XL,WarehouseB,LowStock,Supplier4,353,Large,WarehouseA,LowStock,Supplier2,164,Small,WarehouseC,LowStock,Supplier3,308,Large,WarehouseA,InStock,Supplier2,21,XL,WarehouseC,OutOfStock,Supplier4,326,Large,WarehouseC,LowStock,Supplier1
SKU000369,Medium,WarehouseA,LowStock,Supplier4,230,Medium,WarehouseA,InStock,Supplier3,408,Small,WarehouseA,LowStock,Supplier3,259,Small,WarehouseB,InStock,Supplier4,463,Small,WarehouseB,LowStock,Supplier4,234,Medium,WarehouseA,InStock,Supplier4,189,XL,WarehouseC,OutOfStock,Supplier3,33,Medium,WarehouseB,LowStock,Supplier3,453,XL,WarehouseA,LowStock,Supplier2,324,Small,WarehouseB,InStock,Supplier2
SKU000370,Medium,WarehouseA,OutOfStock,Supplier2,191,XL,WarehouseC,InStock,Supplier3,411,Medium,WarehouseB,OutOfStock,Supplier1,348,Large,WarehouseA,LowStock,Supplier4,163,XL,WarehouseB,OutOfStock,Supplier3,160,Large,WarehouseA,OutOfStock,Supplier3,91,Medium,WarehouseC,InStock,Supplier1,331,XL,WarehouseA,OutOfStock,Supplier3,332,Small,WarehouseB,LowStock,Supplier1,255,XL,WarehouseB,OutOfStock,Supplier3
